symb:flow_direction,_source_@timestamp,_source_source_ip,_source_destination_ip,_source_source_port,symb:_source_destination_port,_source_event_duration,_source_network_bytes,_source_query,symb:_source_url_path,_source_url_port,symb:_source_http_response_status_code,symb:_source_http_request_method,symb:source_host_mapping,symb:destination_host_mapping
in,1055272292,10.0.2.15,192.168.247.59,34302.0,9090.0,1046,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272294,10.0.2.15,192.168.247.56,55706.0,8080.0,1895,1244,GET /,>,8080.0,200.0,get,user,prometheus-kube
in,1055272294,10.0.2.15,192.168.247.56,55708.0,8080.0,270,250,GET /healthz,>healthz,8080.0,200.0,get,user,prometheus-kube
in,1055272297,10.0.2.15,192.168.247.59,34306.0,9090.0,404,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272297,10.0.2.15,192.168.247.59,34308.0,9090.0,423,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
in,1055272302,10.0.2.15,192.168.247.59,46126.0,9090.0,3726,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
in,1055272302,10.0.2.15,192.168.247.59,46128.0,9090.0,3355,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272307,10.0.2.15,192.168.247.59,46132.0,9090.0,386,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272307,10.0.2.15,192.168.247.59,46130.0,9090.0,215,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
in,1055272312,10.0.2.15,192.168.247.59,40326.0,9090.0,282,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
in,1055272312,10.0.2.15,192.168.247.59,40328.0,9090.0,297,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272314,10.0.2.15,192.168.247.56,53304.0,8080.0,122,1244,GET /,>,8080.0,200.0,get,user,prometheus-kube
in,1055272314,10.0.2.15,192.168.247.56,53302.0,8080.0,146,250,GET /healthz,>healthz,8080.0,200.0,get,user,prometheus-kube
in,1055272317,10.0.2.15,192.168.247.59,40330.0,9090.0,164,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272317,10.0.2.15,192.168.247.59,40332.0,9090.0,291,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
out,1055272319,192.168.247.59,192.168.247.56,44894.0,8080.0,154,542654,GET /metrics,>metrics,8080.0,200.0,get,prometheus-kube,prometheus-kube
in,1055272322,10.0.2.15,192.168.247.59,40078.0,9090.0,516,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272322,10.0.2.15,192.168.247.59,40080.0,9090.0,307,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
in,1055272324,10.0.2.15,192.168.247.56,49434.0,8080.0,3120,1244,GET /,>,8080.0,200.0,get,user,prometheus-kube
in,1055272324,10.0.2.15,192.168.247.56,49432.0,8080.0,7187,250,GET /healthz,>healthz,8080.0,200.0,get,user,prometheus-kube
in,1055272327,10.0.2.15,192.168.247.59,40086.0,9090.0,362,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272327,10.0.2.15,192.168.247.59,40084.0,9090.0,227,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
in,1055272332,10.0.2.15,192.168.247.59,43572.0,9090.0,2260,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272332,10.0.2.15,192.168.247.59,43570.0,9090.0,798,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
in,1055272334,10.0.2.15,192.168.247.56,45098.0,8080.0,1252,1244,GET /,>,8080.0,200.0,get,user,prometheus-kube
in,1055272334,10.0.2.15,192.168.247.56,45096.0,8080.0,1302,250,GET /healthz,>healthz,8080.0,200.0,get,user,prometheus-kube
in,1055272337,10.0.2.15,192.168.247.59,43574.0,9090.0,370,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
in,1055272337,10.0.2.15,192.168.247.59,43576.0,9090.0,277,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272342,10.0.2.15,192.168.247.59,59206.0,9090.0,230,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272342,10.0.2.15,192.168.247.59,59204.0,9090.0,279,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
in,1055272347,10.0.2.15,192.168.247.59,59210.0,9090.0,217,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
in,1055272347,10.0.2.15,192.168.247.59,59208.0,9090.0,247,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
out,1055272349,192.168.247.59,192.168.247.56,44894.0,8080.0,824,542965,GET /metrics,>metrics,8080.0,200.0,get,prometheus-kube,prometheus-kube
in,1055272352,10.0.2.15,192.168.247.59,54440.0,9090.0,3135,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
in,1055272352,10.0.2.15,192.168.247.59,54442.0,9090.0,3582,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272354,10.0.2.15,192.168.247.56,60148.0,8080.0,284,1244,GET /,>,8080.0,200.0,get,user,prometheus-kube
in,1055272354,10.0.2.15,192.168.247.56,60150.0,8080.0,212,250,GET /healthz,>healthz,8080.0,200.0,get,user,prometheus-kube
in,1055272357,10.0.2.15,192.168.247.59,54450.0,9090.0,267,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272357,10.0.2.15,192.168.247.59,54452.0,9090.0,221,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
in,1055272362,10.0.2.15,192.168.247.59,34982.0,9090.0,190,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
in,1055272362,10.0.2.15,192.168.247.59,34980.0,9090.0,392,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272364,10.0.2.15,192.168.247.56,33118.0,8080.0,216,1244,GET /,>,8080.0,200.0,get,user,prometheus-kube
in,1055272364,10.0.2.15,192.168.247.56,33120.0,8080.0,656,250,GET /healthz,>healthz,8080.0,200.0,get,user,prometheus-kube
in,1055272367,10.0.2.15,192.168.247.59,34988.0,9090.0,383,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272367,10.0.2.15,192.168.247.59,34986.0,9090.0,358,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
in,1055272372,10.0.2.15,192.168.247.59,42068.0,9090.0,303,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
in,1055272372,10.0.2.15,192.168.247.59,42066.0,9090.0,305,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272374,10.0.2.15,192.168.247.56,44740.0,8080.0,592,250,GET /healthz,>healthz,8080.0,200.0,get,user,prometheus-kube
in,1055272374,10.0.2.15,192.168.247.56,44738.0,8080.0,1040,1244,GET /,>,8080.0,200.0,get,user,prometheus-kube
in,1055272377,10.0.2.15,192.168.247.59,42070.0,9090.0,271,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
in,1055272377,10.0.2.15,192.168.247.59,42072.0,9090.0,173,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
out,1055272379,192.168.247.59,192.168.247.56,44894.0,8080.0,247,542964,GET /metrics,>metrics,8080.0,200.0,get,prometheus-kube,prometheus-kube
in,1055272382,10.0.2.15,192.168.247.59,32968.0,9090.0,379,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
in,1055272382,10.0.2.15,192.168.247.59,32966.0,9090.0,410,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272384,10.0.2.15,192.168.247.56,38262.0,8080.0,815,250,GET /healthz,>healthz,8080.0,200.0,get,user,prometheus-kube
in,1055272384,10.0.2.15,192.168.247.56,38264.0,8080.0,299,1244,GET /,>,8080.0,200.0,get,user,prometheus-kube
in,1055272387,10.0.2.15,192.168.247.59,32972.0,9090.0,374,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272387,10.0.2.15,192.168.247.59,32970.0,9090.0,584,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
in,1055272392,10.0.2.15,192.168.247.59,36388.0,9090.0,639,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
in,1055272392,10.0.2.15,192.168.247.59,36390.0,9090.0,436,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272394,10.0.2.15,192.168.247.56,44150.0,8080.0,1071,1244,GET /,>,8080.0,200.0,get,user,prometheus-kube
in,1055272394,10.0.2.15,192.168.247.56,44148.0,8080.0,235,250,GET /healthz,>healthz,8080.0,200.0,get,user,prometheus-kube
in,1055272397,10.0.2.15,192.168.247.59,36394.0,9090.0,540,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272397,10.0.2.15,192.168.247.59,36392.0,9090.0,387,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
in,1055272402,10.0.2.15,192.168.247.59,42652.0,9090.0,1034,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
in,1055272402,10.0.2.15,192.168.247.59,42654.0,9090.0,649,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272404,10.0.2.15,192.168.247.56,43354.0,8080.0,239,1244,GET /,>,8080.0,200.0,get,user,prometheus-kube
in,1055272404,10.0.2.15,192.168.247.56,43352.0,8080.0,97,250,GET /healthz,>healthz,8080.0,200.0,get,user,prometheus-kube
in,1055272407,10.0.2.15,192.168.247.59,42658.0,9090.0,165,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
in,1055272407,10.0.2.15,192.168.247.59,42656.0,9090.0,166,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
out,1055272409,192.168.247.59,192.168.247.56,44894.0,8080.0,608,542963,GET /metrics,>metrics,8080.0,200.0,get,prometheus-kube,prometheus-kube
in,1055272412,10.0.2.15,192.168.247.59,56970.0,9090.0,576,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
in,1055272412,10.0.2.15,192.168.247.59,56968.0,9090.0,1924,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272414,10.0.2.15,192.168.247.56,34456.0,8080.0,164,250,GET /healthz,>healthz,8080.0,200.0,get,user,prometheus-kube
in,1055272414,10.0.2.15,192.168.247.56,34454.0,8080.0,164,1244,GET /,>,8080.0,200.0,get,user,prometheus-kube
in,1055272417,10.0.2.15,192.168.247.59,56972.0,9090.0,286,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
in,1055272417,10.0.2.15,192.168.247.59,56974.0,9090.0,272,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272422,10.0.2.15,192.168.247.59,46672.0,9090.0,2104,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272422,10.0.2.15,192.168.247.59,46674.0,9090.0,785,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
in,1055272424,10.0.2.15,192.168.247.56,57844.0,8080.0,191,1244,GET /,>,8080.0,200.0,get,user,prometheus-kube
in,1055272424,10.0.2.15,192.168.247.56,57846.0,8080.0,429,250,GET /healthz,>healthz,8080.0,200.0,get,user,prometheus-kube
in,1055272427,10.0.2.15,192.168.247.59,46676.0,9090.0,196,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272427,10.0.2.15,192.168.247.59,46678.0,9090.0,175,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
in,1055272432,10.0.2.15,192.168.247.59,38494.0,9090.0,753,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272432,10.0.2.15,192.168.247.59,38492.0,9090.0,907,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
in,1055272434,10.0.2.15,192.168.247.56,49780.0,8080.0,1076,1244,GET /,>,8080.0,200.0,get,user,prometheus-kube
in,1055272434,10.0.2.15,192.168.247.56,49782.0,8080.0,374,250,GET /healthz,>healthz,8080.0,200.0,get,user,prometheus-kube
in,1055272437,10.0.2.15,192.168.247.59,38496.0,9090.0,348,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272437,10.0.2.15,192.168.247.59,38498.0,9090.0,771,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
out,1055272439,192.168.247.59,192.168.247.56,44894.0,8080.0,213,542964,GET /metrics,>metrics,8080.0,200.0,get,prometheus-kube,prometheus-kube
in,1055272442,10.0.2.15,192.168.247.59,60486.0,9090.0,554,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
in,1055272442,10.0.2.15,192.168.247.59,60488.0,9090.0,458,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272444,10.0.2.15,192.168.247.56,54674.0,8080.0,427,250,GET /healthz,>healthz,8080.0,200.0,get,user,prometheus-kube
in,1055272444,10.0.2.15,192.168.247.56,54672.0,8080.0,873,1244,GET /,>,8080.0,200.0,get,user,prometheus-kube
in,1055272447,10.0.2.15,192.168.247.59,60490.0,9090.0,529,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
in,1055272447,10.0.2.15,192.168.247.59,60492.0,9090.0,575,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272452,10.0.2.15,192.168.247.59,42012.0,9090.0,1027,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272452,10.0.2.15,192.168.247.59,42014.0,9090.0,927,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
