symb:flow_direction,_source_@timestamp,_source_source_ip,_source_destination_ip,_source_source_port,symb:_source_destination_port,_source_event_duration,_source_network_bytes,_source_query,symb:_source_url_path,_source_url_port,symb:_source_http_response_status_code,symb:_source_http_request_method,symb:source_host_mapping,symb:destination_host_mapping
in,1055272516,10.0.2.15,192.168.84.140,38056.0,8080.0,51246,477,GET /actuator/health/readiness,>actuator>health>readiness,8080.0,200.0,get,user,api-gateway
in,1055272516,10.0.2.15,192.168.84.140,38058.0,8080.0,53430,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
in,1055272521,10.0.2.15,192.168.84.140,57856.0,8080.0,5490,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
in,1055272526,10.0.2.15,192.168.84.140,57858.0,8080.0,18171,477,GET /actuator/health/readiness,>actuator>health>readiness,8080.0,200.0,get,user,api-gateway
in,1055272526,10.0.2.15,192.168.84.140,57860.0,8080.0,20204,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
in,1055272531,10.0.2.15,192.168.84.140,33304.0,8080.0,10336,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
in,1055272536,10.0.2.15,192.168.84.140,33308.0,8080.0,6159,477,GET /actuator/health/readiness,>actuator>health>readiness,8080.0,200.0,get,user,api-gateway
in,1055272536,10.0.2.15,192.168.84.140,33306.0,8080.0,6286,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
in,1055272541,10.0.2.15,192.168.84.140,55682.0,8080.0,8245,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
in,1055272546,10.0.2.15,192.168.84.140,55684.0,8080.0,13965,477,GET /actuator/health/readiness,>actuator>health>readiness,8080.0,200.0,get,user,api-gateway
in,1055272546,10.0.2.15,192.168.84.140,55686.0,8080.0,11682,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
in,1055272551,10.0.2.15,192.168.84.140,44906.0,8080.0,7812,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
out,1055272551,192.168.84.140,192.168.247.16,45492.0,2878.0,1357,677,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy-7956c974f8-7v7ct
out,1055272551,192.168.84.140,10.96.12.52,45492.0,2878.0,1374,677,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy
out,1055272551,192.168.84.140,192.168.247.16,45492.0,2878.0,1064,677,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy-7956c974f8-7v7ct
out,1055272556,192.168.84.140,10.96.12.52,45492.0,2878.0,11161,1652,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy
out,1055272556,192.168.84.140,192.168.247.16,45492.0,2878.0,11052,1652,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy-7956c974f8-7v7ct
in,1055272556,10.0.2.15,192.168.84.140,44908.0,8080.0,13281,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
in,1055272556,10.0.2.15,192.168.84.140,44910.0,8080.0,13245,477,GET /actuator/health/readiness,>actuator>health>readiness,8080.0,200.0,get,user,api-gateway
out,1055272556,192.168.84.140,192.168.247.16,45492.0,2878.0,9801,1652,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy-7956c974f8-7v7ct
out,1055272560,192.168.84.140,192.168.247.16,45492.0,2878.0,5629,2298,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy-7956c974f8-7v7ct
out,1055272560,192.168.84.140,192.168.247.16,45492.0,2878.0,4383,2298,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy-7956c974f8-7v7ct
out,1055272560,192.168.84.140,10.96.12.52,45492.0,2878.0,5715,2298,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy
in,1055272561,10.0.2.15,192.168.84.140,54540.0,8080.0,5849,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
in,1055272566,10.0.2.15,192.168.84.140,54544.0,8080.0,22728,477,GET /actuator/health/readiness,>actuator>health>readiness,8080.0,200.0,get,user,api-gateway
in,1055272566,10.0.2.15,192.168.84.140,54542.0,8080.0,20187,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
in,1055272571,10.0.2.15,192.168.84.140,42404.0,8080.0,9142,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
in,1055272576,10.0.2.15,192.168.84.140,42408.0,8080.0,22106,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
in,1055272576,10.0.2.15,192.168.84.140,42406.0,8080.0,26091,477,GET /actuator/health/readiness,>actuator>health>readiness,8080.0,200.0,get,user,api-gateway
in,1055272581,10.0.2.15,192.168.84.140,55404.0,8080.0,7325,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
in,1055272586,10.0.2.15,192.168.84.140,55406.0,8080.0,19731,477,GET /actuator/health/readiness,>actuator>health>readiness,8080.0,200.0,get,user,api-gateway
in,1055272586,10.0.2.15,192.168.84.140,55408.0,8080.0,20363,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
in,1055272591,10.0.2.15,192.168.84.140,41194.0,8080.0,11491,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
in,1055272596,10.0.2.15,192.168.84.140,41196.0,8080.0,5181,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
in,1055272596,10.0.2.15,192.168.84.140,41198.0,8080.0,7231,477,GET /actuator/health/readiness,>actuator>health>readiness,8080.0,200.0,get,user,api-gateway
in,1055272601,10.0.2.15,192.168.84.140,48392.0,8080.0,4901,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
in,1055272606,10.0.2.15,192.168.84.140,48396.0,8080.0,33683,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
in,1055272606,10.0.2.15,192.168.84.140,48394.0,8080.0,23609,477,GET /actuator/health/readiness,>actuator>health>readiness,8080.0,200.0,get,user,api-gateway
in,1055272611,10.0.2.15,192.168.84.140,56202.0,8080.0,4773,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
out,1055272611,192.168.84.140,192.168.247.16,35328.0,2878.0,2960,677,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy-7956c974f8-7v7ct
out,1055272611,192.168.84.140,192.168.247.16,35328.0,2878.0,3172,677,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy-7956c974f8-7v7ct
out,1055272611,192.168.84.140,10.96.12.52,35328.0,2878.0,3192,677,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy
out,1055272616,192.168.84.140,192.168.247.16,35328.0,2878.0,2022,1650,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy-7956c974f8-7v7ct
out,1055272616,192.168.84.140,192.168.247.16,35328.0,2878.0,2376,1650,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy-7956c974f8-7v7ct
in,1055272616,10.0.2.15,192.168.84.140,56204.0,8080.0,5480,477,GET /actuator/health/readiness,>actuator>health>readiness,8080.0,200.0,get,user,api-gateway
in,1055272616,10.0.2.15,192.168.84.140,56206.0,8080.0,5835,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
out,1055272616,192.168.84.140,10.96.12.52,35328.0,2878.0,2408,1650,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy
out,1055272617,192.168.84.140,192.168.247.16,35328.0,2878.0,1185,550,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy-7956c974f8-7v7ct
out,1055272617,192.168.84.140,10.96.12.52,35328.0,2878.0,1219,550,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy
out,1055272617,192.168.84.140,192.168.247.16,35328.0,2878.0,819,550,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy-7956c974f8-7v7ct
out,1055272620,192.168.84.140,192.168.247.16,35328.0,2878.0,7617,2340,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy-7956c974f8-7v7ct
out,1055272620,192.168.84.140,10.96.12.52,35328.0,2878.0,8849,2340,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy
out,1055272620,192.168.84.140,192.168.247.16,35328.0,2878.0,8752,2340,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy-7956c974f8-7v7ct
in,1055272621,10.0.2.15,192.168.84.140,42726.0,8080.0,8752,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
in,1055272626,10.0.2.15,192.168.84.140,42730.0,8080.0,21042,477,GET /actuator/health/readiness,>actuator>health>readiness,8080.0,200.0,get,user,api-gateway
in,1055272626,10.0.2.15,192.168.84.140,42728.0,8080.0,22996,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
in,1055272631,10.0.2.15,192.168.84.140,37710.0,8080.0,26968,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
in,1055272636,10.0.2.15,192.168.84.140,37714.0,8080.0,6199,477,GET /actuator/health/readiness,>actuator>health>readiness,8080.0,200.0,get,user,api-gateway
in,1055272636,10.0.2.15,192.168.84.140,37712.0,8080.0,6170,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
in,1055272641,10.0.2.15,192.168.84.140,42776.0,8080.0,5107,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
