_source_@timestamp,_source_source_ip,_source_destination_ip,_source_source_port,symb:_source_destination_port,_source_event_duration,_source_network_bytes,_source_query,symb:_source_url_path,_source_url_port,_source_http_response_status_code,_source_http_request_method,symb:source_host_mapping,symb:destination_host_mapping
1041866934,192.168.84.173,192.168.84.177,48858.0,8761.0,1027,556,PUT /eureka/apps/API-GATEWAY/cloud-gateway-app-75d45c98bc-mjlxt:API-GATEWAY:9191,>eureka>apps>API-GATEWAY>cloud-gateway-app-75d45c98bc-mjlxt-API-GATEWAY-9191,8761.0,200.0,put,gateway,service-registry-eureka-0
1041866936,192.168.84.176,192.168.84.177,36902.0,8761.0,874,573,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,department-service-app-7488fb859-xhkx5,service-registry-eureka-0
1041866936,192.168.84.176,192.168.84.177,36902.0,8761.0,1055,574,PUT /eureka/apps/DEPARTMENT-SERVICE/department-service-app-7488fb859-xhkx5:DEPARTMENT-SERVICE:9001,>eureka>apps>DEPARTMENT-SERVICE>department-service-app-7488fb859-xhkx5-DEPARTMENT-SERVICE-9001,8761.0,200.0,put,department-service-app-7488fb859-xhkx5,service-registry-eureka-0
1041866954,192.168.84.172,192.168.84.177,35792.0,8761.0,956,573,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,user-service-app-686f9cf445-z24rf,service-registry-eureka-0
1041866954,192.168.84.172,192.168.84.177,35792.0,8761.0,1524,557,PUT /eureka/apps/USER-SERVICE/user-service-app-686f9cf445-z24rf:USER-SERVICE:9002,>eureka>apps>USER-SERVICE>user-service-app-686f9cf445-z24rf-USER-SERVICE-9002,8761.0,200.0,put,user-service-app-686f9cf445-z24rf,service-registry-eureka-0
1041866958,192.168.84.175,192.168.84.177,32982.0,8761.0,967,573,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,hystrix-dashboard-app-56bfb9cf56-x9jbs,service-registry-eureka-0
1041866958,192.168.84.175,192.168.84.177,54914.0,8761.0,1399,572,PUT /eureka/apps/HYSTRIX-DASHBOARD/hystrix-dashboard-app-56bfb9cf56-x9jbs:HYSTRIX-DASHBOARD:9295,>eureka>apps>HYSTRIX-DASHBOARD>hystrix-dashboard-app-56bfb9cf56-x9jbs-HYSTRIX-DASHBOARD-9295,8761.0,200.0,put,hystrix-dashboard-app-56bfb9cf56-x9jbs,service-registry-eureka-0
1041866960,192.168.84.174,192.168.84.177,47942.0,8761.0,1162,573,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,cloud-config-server-app-6775fc455f-z28gs,service-registry-eureka-0
1041866960,192.168.84.174,192.168.84.177,47942.0,8761.0,1578,566,PUT /eureka/apps/CONFIG-SERVER/cloud-config-server-app-6775fc455f-z28gs:CONFIG-SERVER:9296,>eureka>apps>CONFIG-SERVER>cloud-config-server-app-6775fc455f-z28gs-CONFIG-SERVER-9296,8761.0,200.0,put,cloud-config-server-app-6775fc455f-z28gs,service-registry-eureka-0
1041866961,192.168.84.173,192.168.84.176,57418.0,9001.0,4643,528,GET /departments/3,>departments>3,9001.0,200.0,get,gateway,department-service-app-7488fb859-xhkx5
1041866961,192.168.235.192,192.168.84.173,26347.0,9191.0,10268,314,GET /departments/3,>departments>3,31101.0,200.0,get,user,gateway
1041866962,192.168.84.173,192.168.84.176,57418.0,9001.0,3693,529,GET /departments/2,>departments>2,9001.0,200.0,get,gateway,department-service-app-7488fb859-xhkx5
1041866962,192.168.235.192,192.168.84.173,41005.0,9191.0,8088,315,GET /departments/2,>departments>2,31101.0,200.0,get,user,gateway
1041866964,192.168.84.173,192.168.84.177,48858.0,8761.0,905,573,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,gateway,service-registry-eureka-0
1041866964,192.168.84.173,192.168.84.177,48858.0,8761.0,1315,556,PUT /eureka/apps/API-GATEWAY/cloud-gateway-app-75d45c98bc-mjlxt:API-GATEWAY:9191,>eureka>apps>API-GATEWAY>cloud-gateway-app-75d45c98bc-mjlxt-API-GATEWAY-9191,8761.0,200.0,put,gateway,service-registry-eureka-0
1041866964,192.168.235.192,192.168.84.173,41099.0,9191.0,8782,315,GET /departments/2,>departments>2,31101.0,200.0,get,user,gateway
1041866964,192.168.84.173,192.168.84.176,57418.0,9001.0,3253,529,GET /departments/2,>departments>2,9001.0,200.0,get,gateway,department-service-app-7488fb859-xhkx5
1041866966,192.168.84.176,192.168.84.177,36902.0,8761.0,1121,574,PUT /eureka/apps/DEPARTMENT-SERVICE/department-service-app-7488fb859-xhkx5:DEPARTMENT-SERVICE:9001,>eureka>apps>DEPARTMENT-SERVICE>department-service-app-7488fb859-xhkx5-DEPARTMENT-SERVICE-9001,8761.0,200.0,put,department-service-app-7488fb859-xhkx5,service-registry-eureka-0
1041866966,192.168.84.176,192.168.84.177,36902.0,8761.0,856,573,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,department-service-app-7488fb859-xhkx5,service-registry-eureka-0
1041866967,192.168.235.192,192.168.84.173,4583.0,9191.0,18612,427,GET /users/3,>users>3,31101.0,200.0,get,user,gateway
1041866967,192.168.84.173,192.168.84.172,41174.0,9002.0,10484,640,GET /users/3,>users>3,9002.0,200.0,get,gateway,user-service-app-686f9cf445-z24rf
1041866967,192.168.84.172,192.168.84.176,43424.0,9001.0,3602,539,GET /departments/3,>departments>3,9001.0,200.0,get,user-service-app-686f9cf445-z24rf,department-service-app-7488fb859-xhkx5
1041866970,192.168.84.173,192.168.84.176,57418.0,9001.0,3623,529,GET /departments/2,>departments>2,9001.0,200.0,get,gateway,department-service-app-7488fb859-xhkx5
1041866970,192.168.235.192,192.168.84.173,31592.0,9191.0,7967,315,GET /departments/2,>departments>2,31101.0,200.0,get,user,gateway
1041866976,192.168.84.173,192.168.84.172,41174.0,9002.0,10686,648,GET /users/1,>users>1,9002.0,200.0,get,gateway,user-service-app-686f9cf445-z24rf
1041866976,192.168.84.172,192.168.84.176,43424.0,9001.0,4361,540,GET /departments/2,>departments>2,9001.0,200.0,get,user-service-app-686f9cf445-z24rf,department-service-app-7488fb859-xhkx5
1041866976,192.168.235.192,192.168.84.173,8253.0,9191.0,15144,435,GET /users/1,>users>1,31101.0,200.0,get,user,gateway
1041866977,192.168.84.173,192.168.84.172,41174.0,9002.0,10498,649,GET /users/1,>users>1,9002.0,200.0,get,gateway,user-service-app-686f9cf445-z24rf
1041866977,192.168.235.192,192.168.84.173,19992.0,9191.0,15027,435,GET /users/1,>users>1,31101.0,200.0,get,user,gateway
1041866977,192.168.84.172,192.168.84.176,59048.0,9001.0,4521,540,GET /departments/2,>departments>2,9001.0,200.0,get,user-service-app-686f9cf445-z24rf,department-service-app-7488fb859-xhkx5
1041866983,192.168.84.173,192.168.84.172,41174.0,9002.0,12323,1724,GET /users/2,>users>2,9002.0,200.0,get,gateway,user-service-app-686f9cf445-z24rf
1041866983,192.168.84.172,192.168.84.176,47112.0,9001.0,4526,542,GET /departments/1,>departments>1,9001.0,200.0,get,user-service-app-686f9cf445-z24rf,department-service-app-7488fb859-xhkx5
1041866983,192.168.235.192,192.168.84.173,20763.0,9191.0,17270,1534,GET /users/2,>users>2,31101.0,200.0,get,user,gateway
1041866984,192.168.84.172,192.168.84.177,35792.0,8761.0,1004,573,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,user-service-app-686f9cf445-z24rf,service-registry-eureka-0
1041866984,192.168.84.172,192.168.84.177,35792.0,8761.0,1412,557,PUT /eureka/apps/USER-SERVICE/user-service-app-686f9cf445-z24rf:USER-SERVICE:9002,>eureka>apps>USER-SERVICE>user-service-app-686f9cf445-z24rf-USER-SERVICE-9002,8761.0,200.0,put,user-service-app-686f9cf445-z24rf,service-registry-eureka-0
1041866986,192.168.235.192,192.168.84.173,20763.0,9191.0,34844,1519,GET /users/1,>users>1,31101.0,200.0,get,user,gateway
1041866986,192.168.84.173,192.168.84.172,41174.0,9002.0,27464,1709,GET /users/1,>users>1,9002.0,200.0,get,gateway,user-service-app-686f9cf445-z24rf
1041866986,192.168.84.172,192.168.84.176,47112.0,9001.0,11934,540,GET /departments/2,>departments>2,9001.0,200.0,get,user-service-app-686f9cf445-z24rf,department-service-app-7488fb859-xhkx5
1041866988,192.168.84.175,192.168.84.177,32982.0,8761.0,1854,572,PUT /eureka/apps/HYSTRIX-DASHBOARD/hystrix-dashboard-app-56bfb9cf56-x9jbs:HYSTRIX-DASHBOARD:9295,>eureka>apps>HYSTRIX-DASHBOARD>hystrix-dashboard-app-56bfb9cf56-x9jbs-HYSTRIX-DASHBOARD-9295,8761.0,200.0,put,hystrix-dashboard-app-56bfb9cf56-x9jbs,service-registry-eureka-0
1041866988,192.168.84.175,192.168.84.177,54914.0,8761.0,2212,573,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,hystrix-dashboard-app-56bfb9cf56-x9jbs,service-registry-eureka-0
1041866990,192.168.84.174,192.168.84.177,47942.0,8761.0,1047,566,PUT /eureka/apps/CONFIG-SERVER/cloud-config-server-app-6775fc455f-z28gs:CONFIG-SERVER:9296,>eureka>apps>CONFIG-SERVER>cloud-config-server-app-6775fc455f-z28gs-CONFIG-SERVER-9296,8761.0,200.0,put,cloud-config-server-app-6775fc455f-z28gs,service-registry-eureka-0
1041866990,192.168.84.174,192.168.84.177,47942.0,8761.0,989,573,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,cloud-config-server-app-6775fc455f-z28gs,service-registry-eureka-0
1041866994,192.168.84.173,192.168.84.177,48858.0,8761.0,921,573,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,gateway,service-registry-eureka-0
1041866994,192.168.84.173,192.168.84.177,48858.0,8761.0,1195,556,PUT /eureka/apps/API-GATEWAY/cloud-gateway-app-75d45c98bc-mjlxt:API-GATEWAY:9191,>eureka>apps>API-GATEWAY>cloud-gateway-app-75d45c98bc-mjlxt-API-GATEWAY-9191,8761.0,200.0,put,gateway,service-registry-eureka-0
1041866996,192.168.84.176,192.168.84.177,36902.0,8761.0,993,573,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,department-service-app-7488fb859-xhkx5,service-registry-eureka-0
1041866996,192.168.235.192,192.168.84.173,20763.0,9191.0,51191,1401,GET /departments/1,>departments>1,31101.0,200.0,get,user,gateway
1041866996,192.168.84.173,192.168.84.176,57418.0,9001.0,38219,1591,GET /departments/1,>departments>1,9001.0,200.0,get,gateway,department-service-app-7488fb859-xhkx5
1041866996,192.168.84.176,192.168.84.177,36902.0,8761.0,1160,574,PUT /eureka/apps/DEPARTMENT-SERVICE/department-service-app-7488fb859-xhkx5:DEPARTMENT-SERVICE:9001,>eureka>apps>DEPARTMENT-SERVICE>department-service-app-7488fb859-xhkx5-DEPARTMENT-SERVICE-9001,8761.0,200.0,put,department-service-app-7488fb859-xhkx5,service-registry-eureka-0
1041866999,192.168.235.192,192.168.84.173,20763.0,9191.0,11472,1418,GET /departments/2,>departments>2,31101.0,200.0,get,user,gateway
1041866999,192.168.84.173,192.168.84.176,57418.0,9001.0,5049,1608,GET /departments/2,>departments>2,9001.0,200.0,get,gateway,department-service-app-7488fb859-xhkx5
1041867001,192.168.84.173,192.168.84.176,57418.0,9001.0,4698,1607,GET /departments/3,>departments>3,9001.0,200.0,get,gateway,department-service-app-7488fb859-xhkx5
1041867001,192.168.235.192,192.168.84.173,20763.0,9191.0,14429,1417,GET /departments/3,>departments>3,31101.0,200.0,get,user,gateway
1041867007,192.168.84.173,192.168.84.176,57418.0,9001.0,6467,1591,GET /departments/1,>departments>1,9001.0,200.0,get,gateway,department-service-app-7488fb859-xhkx5
1041867007,192.168.235.192,192.168.84.173,20763.0,9191.0,13621,1401,GET /departments/1,>departments>1,31101.0,200.0,get,user,gateway
1041867014,192.168.84.172,192.168.84.177,35792.0,8761.0,1398,573,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,user-service-app-686f9cf445-z24rf,service-registry-eureka-0
1041867014,192.168.84.172,192.168.84.177,35792.0,8761.0,1179,557,PUT /eureka/apps/USER-SERVICE/user-service-app-686f9cf445-z24rf:USER-SERVICE:9002,>eureka>apps>USER-SERVICE>user-service-app-686f9cf445-z24rf-USER-SERVICE-9002,8761.0,200.0,put,user-service-app-686f9cf445-z24rf,service-registry-eureka-0
1041867018,192.168.84.175,192.168.84.177,54914.0,8761.0,2106,572,PUT /eureka/apps/HYSTRIX-DASHBOARD/hystrix-dashboard-app-56bfb9cf56-x9jbs:HYSTRIX-DASHBOARD:9295,>eureka>apps>HYSTRIX-DASHBOARD>hystrix-dashboard-app-56bfb9cf56-x9jbs-HYSTRIX-DASHBOARD-9295,8761.0,200.0,put,hystrix-dashboard-app-56bfb9cf56-x9jbs,service-registry-eureka-0
1041867018,192.168.84.175,192.168.84.177,32982.0,8761.0,1108,573,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,hystrix-dashboard-app-56bfb9cf56-x9jbs,service-registry-eureka-0
1041867020,192.168.84.174,192.168.84.177,47942.0,8761.0,1264,566,PUT /eureka/apps/CONFIG-SERVER/cloud-config-server-app-6775fc455f-z28gs:CONFIG-SERVER:9296,>eureka>apps>CONFIG-SERVER>cloud-config-server-app-6775fc455f-z28gs-CONFIG-SERVER-9296,8761.0,200.0,put,cloud-config-server-app-6775fc455f-z28gs,service-registry-eureka-0
1041867020,192.168.84.174,192.168.84.177,47942.0,8761.0,1032,573,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,cloud-config-server-app-6775fc455f-z28gs,service-registry-eureka-0
1041867024,192.168.84.173,192.168.84.177,48858.0,8761.0,1123,573,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,gateway,service-registry-eureka-0
1041867024,192.168.84.173,192.168.84.177,48858.0,8761.0,1150,556,PUT /eureka/apps/API-GATEWAY/cloud-gateway-app-75d45c98bc-mjlxt:API-GATEWAY:9191,>eureka>apps>API-GATEWAY>cloud-gateway-app-75d45c98bc-mjlxt-API-GATEWAY-9191,8761.0,200.0,put,gateway,service-registry-eureka-0
1041867026,192.168.84.176,192.168.84.177,36902.0,8761.0,1102,574,PUT /eureka/apps/DEPARTMENT-SERVICE/department-service-app-7488fb859-xhkx5:DEPARTMENT-SERVICE:9001,>eureka>apps>DEPARTMENT-SERVICE>department-service-app-7488fb859-xhkx5-DEPARTMENT-SERVICE-9001,8761.0,200.0,put,department-service-app-7488fb859-xhkx5,service-registry-eureka-0
1041867026,192.168.84.176,192.168.84.177,36902.0,8761.0,907,573,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,department-service-app-7488fb859-xhkx5,service-registry-eureka-0
1041867044,192.168.84.172,192.168.84.177,35792.0,8761.0,1131,557,PUT /eureka/apps/USER-SERVICE/user-service-app-686f9cf445-z24rf:USER-SERVICE:9002,>eureka>apps>USER-SERVICE>user-service-app-686f9cf445-z24rf-USER-SERVICE-9002,8761.0,200.0,put,user-service-app-686f9cf445-z24rf,service-registry-eureka-0
1041867044,192.168.84.172,192.168.84.177,35792.0,8761.0,1310,573,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,user-service-app-686f9cf445-z24rf,service-registry-eureka-0
1041867048,192.168.84.175,192.168.84.177,54914.0,8761.0,2619,573,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,hystrix-dashboard-app-56bfb9cf56-x9jbs,service-registry-eureka-0
1041867048,192.168.84.175,192.168.84.177,32982.0,8761.0,1538,572,PUT /eureka/apps/HYSTRIX-DASHBOARD/hystrix-dashboard-app-56bfb9cf56-x9jbs:HYSTRIX-DASHBOARD:9295,>eureka>apps>HYSTRIX-DASHBOARD>hystrix-dashboard-app-56bfb9cf56-x9jbs-HYSTRIX-DASHBOARD-9295,8761.0,200.0,put,hystrix-dashboard-app-56bfb9cf56-x9jbs,service-registry-eureka-0
1041867050,192.168.84.174,192.168.84.177,47942.0,8761.0,1602,573,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,cloud-config-server-app-6775fc455f-z28gs,service-registry-eureka-0
1041867050,192.168.84.174,192.168.84.177,47942.0,8761.0,2740,566,PUT /eureka/apps/CONFIG-SERVER/cloud-config-server-app-6775fc455f-z28gs:CONFIG-SERVER:9296,>eureka>apps>CONFIG-SERVER>cloud-config-server-app-6775fc455f-z28gs-CONFIG-SERVER-9296,8761.0,200.0,put,cloud-config-server-app-6775fc455f-z28gs,service-registry-eureka-0
1041867054,192.168.84.173,192.168.84.177,48858.0,8761.0,1232,556,PUT /eureka/apps/API-GATEWAY/cloud-gateway-app-75d45c98bc-mjlxt:API-GATEWAY:9191,>eureka>apps>API-GATEWAY>cloud-gateway-app-75d45c98bc-mjlxt-API-GATEWAY-9191,8761.0,200.0,put,gateway,service-registry-eureka-0
1041867054,192.168.84.173,192.168.84.177,48858.0,8761.0,913,573,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,gateway,service-registry-eureka-0
1041867056,192.168.84.176,192.168.84.177,36902.0,8761.0,1107,573,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,department-service-app-7488fb859-xhkx5,service-registry-eureka-0
1041867056,192.168.84.176,192.168.84.177,36902.0,8761.0,1076,574,PUT /eureka/apps/DEPARTMENT-SERVICE/department-service-app-7488fb859-xhkx5:DEPARTMENT-SERVICE:9001,>eureka>apps>DEPARTMENT-SERVICE>department-service-app-7488fb859-xhkx5-DEPARTMENT-SERVICE-9001,8761.0,200.0,put,department-service-app-7488fb859-xhkx5,service-registry-eureka-0
1041867074,192.168.84.172,192.168.84.177,35792.0,8761.0,918,573,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,user-service-app-686f9cf445-z24rf,service-registry-eureka-0
1041867074,192.168.84.172,192.168.84.177,35792.0,8761.0,1310,557,PUT /eureka/apps/USER-SERVICE/user-service-app-686f9cf445-z24rf:USER-SERVICE:9002,>eureka>apps>USER-SERVICE>user-service-app-686f9cf445-z24rf-USER-SERVICE-9002,8761.0,200.0,put,user-service-app-686f9cf445-z24rf,service-registry-eureka-0
1041867078,192.168.84.175,192.168.84.177,32982.0,8761.0,996,573,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,hystrix-dashboard-app-56bfb9cf56-x9jbs,service-registry-eureka-0
1041867078,192.168.84.175,192.168.84.177,54914.0,8761.0,1098,572,PUT /eureka/apps/HYSTRIX-DASHBOARD/hystrix-dashboard-app-56bfb9cf56-x9jbs:HYSTRIX-DASHBOARD:9295,>eureka>apps>HYSTRIX-DASHBOARD>hystrix-dashboard-app-56bfb9cf56-x9jbs-HYSTRIX-DASHBOARD-9295,8761.0,200.0,put,hystrix-dashboard-app-56bfb9cf56-x9jbs,service-registry-eureka-0
1041867080,192.168.84.174,192.168.84.177,47942.0,8761.0,931,573,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,cloud-config-server-app-6775fc455f-z28gs,service-registry-eureka-0
1041867080,192.168.84.174,192.168.84.177,47942.0,8761.0,1086,566,PUT /eureka/apps/CONFIG-SERVER/cloud-config-server-app-6775fc455f-z28gs:CONFIG-SERVER:9296,>eureka>apps>CONFIG-SERVER>cloud-config-server-app-6775fc455f-z28gs-CONFIG-SERVER-9296,8761.0,200.0,put,cloud-config-server-app-6775fc455f-z28gs,service-registry-eureka-0
1041867084,192.168.84.173,192.168.84.177,48858.0,8761.0,1274,556,PUT /eureka/apps/API-GATEWAY/cloud-gateway-app-75d45c98bc-mjlxt:API-GATEWAY:9191,>eureka>apps>API-GATEWAY>cloud-gateway-app-75d45c98bc-mjlxt-API-GATEWAY-9191,8761.0,200.0,put,gateway,service-registry-eureka-0
1041867084,192.168.84.173,192.168.84.177,48858.0,8761.0,818,573,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,gateway,service-registry-eureka-0
1041867086,192.168.84.176,192.168.84.177,36902.0,8761.0,3322,573,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,department-service-app-7488fb859-xhkx5,service-registry-eureka-0
1041867086,192.168.84.176,192.168.84.177,36902.0,8761.0,1074,574,PUT /eureka/apps/DEPARTMENT-SERVICE/department-service-app-7488fb859-xhkx5:DEPARTMENT-SERVICE:9001,>eureka>apps>DEPARTMENT-SERVICE>department-service-app-7488fb859-xhkx5-DEPARTMENT-SERVICE-9001,8761.0,200.0,put,department-service-app-7488fb859-xhkx5,service-registry-eureka-0
1041867104,192.168.84.172,192.168.84.177,35792.0,8761.0,978,573,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,user-service-app-686f9cf445-z24rf,service-registry-eureka-0
1041867104,192.168.84.172,192.168.84.177,35792.0,8761.0,1217,557,PUT /eureka/apps/USER-SERVICE/user-service-app-686f9cf445-z24rf:USER-SERVICE:9002,>eureka>apps>USER-SERVICE>user-service-app-686f9cf445-z24rf-USER-SERVICE-9002,8761.0,200.0,put,user-service-app-686f9cf445-z24rf,service-registry-eureka-0
1041867108,192.168.84.175,192.168.84.177,54914.0,8761.0,873,573,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,hystrix-dashboard-app-56bfb9cf56-x9jbs,service-registry-eureka-0
1041867108,192.168.84.175,192.168.84.177,32982.0,8761.0,944,572,PUT /eureka/apps/HYSTRIX-DASHBOARD/hystrix-dashboard-app-56bfb9cf56-x9jbs:HYSTRIX-DASHBOARD:9295,>eureka>apps>HYSTRIX-DASHBOARD>hystrix-dashboard-app-56bfb9cf56-x9jbs-HYSTRIX-DASHBOARD-9295,8761.0,200.0,put,hystrix-dashboard-app-56bfb9cf56-x9jbs,service-registry-eureka-0
1041867110,192.168.84.174,192.168.84.177,47942.0,8761.0,1426,566,PUT /eureka/apps/CONFIG-SERVER/cloud-config-server-app-6775fc455f-z28gs:CONFIG-SERVER:9296,>eureka>apps>CONFIG-SERVER>cloud-config-server-app-6775fc455f-z28gs-CONFIG-SERVER-9296,8761.0,200.0,put,cloud-config-server-app-6775fc455f-z28gs,service-registry-eureka-0
1041867110,192.168.84.174,192.168.84.177,47942.0,8761.0,988,573,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,cloud-config-server-app-6775fc455f-z28gs,service-registry-eureka-0
1041867114,192.168.84.173,192.168.84.177,48858.0,8761.0,854,573,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,gateway,service-registry-eureka-0
1041867114,192.168.84.173,192.168.84.177,48858.0,8761.0,1037,556,PUT /eureka/apps/API-GATEWAY/cloud-gateway-app-75d45c98bc-mjlxt:API-GATEWAY:9191,>eureka>apps>API-GATEWAY>cloud-gateway-app-75d45c98bc-mjlxt-API-GATEWAY-9191,8761.0,200.0,put,gateway,service-registry-eureka-0
1041867116,192.168.84.176,192.168.84.177,36902.0,8761.0,924,573,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,department-service-app-7488fb859-xhkx5,service-registry-eureka-0
1041867116,192.168.84.176,192.168.84.177,36902.0,8761.0,1698,574,PUT /eureka/apps/DEPARTMENT-SERVICE/department-service-app-7488fb859-xhkx5:DEPARTMENT-SERVICE:9001,>eureka>apps>DEPARTMENT-SERVICE>department-service-app-7488fb859-xhkx5-DEPARTMENT-SERVICE-9001,8761.0,200.0,put,department-service-app-7488fb859-xhkx5,service-registry-eureka-0
1041867134,192.168.84.172,192.168.84.177,35792.0,8761.0,1612,557,PUT /eureka/apps/USER-SERVICE/user-service-app-686f9cf445-z24rf:USER-SERVICE:9002,>eureka>apps>USER-SERVICE>user-service-app-686f9cf445-z24rf-USER-SERVICE-9002,8761.0,200.0,put,user-service-app-686f9cf445-z24rf,service-registry-eureka-0
1041867134,192.168.84.172,192.168.84.177,35792.0,8761.0,858,573,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,user-service-app-686f9cf445-z24rf,service-registry-eureka-0
1041867138,192.168.84.175,192.168.84.177,54914.0,8761.0,1614,572,PUT /eureka/apps/HYSTRIX-DASHBOARD/hystrix-dashboard-app-56bfb9cf56-x9jbs:HYSTRIX-DASHBOARD:9295,>eureka>apps>HYSTRIX-DASHBOARD>hystrix-dashboard-app-56bfb9cf56-x9jbs-HYSTRIX-DASHBOARD-9295,8761.0,200.0,put,hystrix-dashboard-app-56bfb9cf56-x9jbs,service-registry-eureka-0
1041867138,192.168.84.175,192.168.84.177,32982.0,8761.0,1582,573,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,hystrix-dashboard-app-56bfb9cf56-x9jbs,service-registry-eureka-0
1041867140,192.168.84.174,192.168.84.177,47942.0,8761.0,1301,566,PUT /eureka/apps/CONFIG-SERVER/cloud-config-server-app-6775fc455f-z28gs:CONFIG-SERVER:9296,>eureka>apps>CONFIG-SERVER>cloud-config-server-app-6775fc455f-z28gs-CONFIG-SERVER-9296,8761.0,200.0,put,cloud-config-server-app-6775fc455f-z28gs,service-registry-eureka-0
1041867140,192.168.84.174,192.168.84.177,47942.0,8761.0,984,573,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,cloud-config-server-app-6775fc455f-z28gs,service-registry-eureka-0
1041867144,192.168.84.173,192.168.84.177,48858.0,8761.0,936,573,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,gateway,service-registry-eureka-0
1041867144,192.168.84.173,192.168.84.177,48858.0,8761.0,1434,556,PUT /eureka/apps/API-GATEWAY/cloud-gateway-app-75d45c98bc-mjlxt:API-GATEWAY:9191,>eureka>apps>API-GATEWAY>cloud-gateway-app-75d45c98bc-mjlxt-API-GATEWAY-9191,8761.0,200.0,put,gateway,service-registry-eureka-0
1041867144,192.168.235.192,192.168.84.173,20763.0,9191.0,9217,1427,GET /departments/1,>departments>1,31101.0,200.0,get,user,gateway
1041867144,192.168.84.173,192.168.84.176,56058.0,9001.0,4676,1617,GET /departments/1,>departments>1,9001.0,200.0,get,gateway,department-service-app-7488fb859-xhkx5
1041867146,192.168.84.176,192.168.84.177,36902.0,8761.0,1038,573,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,department-service-app-7488fb859-xhkx5,service-registry-eureka-0
1041867146,192.168.84.176,192.168.84.177,36902.0,8761.0,1088,574,PUT /eureka/apps/DEPARTMENT-SERVICE/department-service-app-7488fb859-xhkx5:DEPARTMENT-SERVICE:9001,>eureka>apps>DEPARTMENT-SERVICE>department-service-app-7488fb859-xhkx5-DEPARTMENT-SERVICE-9001,8761.0,200.0,put,department-service-app-7488fb859-xhkx5,service-registry-eureka-0
1041867151,192.168.235.192,192.168.84.173,20763.0,9191.0,10714,1399,GET /departments/2,>departments>2,31101.0,200.0,get,user,gateway
1041867151,192.168.84.173,192.168.84.176,56058.0,9001.0,4964,1589,GET /departments/2,>departments>2,9001.0,200.0,get,gateway,department-service-app-7488fb859-xhkx5
1041867155,192.168.235.192,192.168.84.173,20763.0,9191.0,9886,1398,GET /departments/3,>departments>3,31101.0,200.0,get,user,gateway
1041867155,192.168.84.173,192.168.84.176,56058.0,9001.0,5085,1588,GET /departments/3,>departments>3,9001.0,200.0,get,gateway,department-service-app-7488fb859-xhkx5
1041867157,192.168.84.173,192.168.84.176,56058.0,9001.0,4919,1614,GET /departments/3,>departments>3,9001.0,200.0,get,gateway,department-service-app-7488fb859-xhkx5
1041867157,192.168.235.192,192.168.84.173,20763.0,9191.0,9796,1424,GET /departments/3,>departments>3,31101.0,200.0,get,user,gateway
1041867159,192.168.84.173,192.168.84.176,56058.0,9001.0,4310,1614,GET /departments/3,>departments>3,9001.0,200.0,get,gateway,department-service-app-7488fb859-xhkx5
1041867159,192.168.235.192,192.168.84.173,20763.0,9191.0,9341,1424,GET /departments/3,>departments>3,31101.0,200.0,get,user,gateway
