symb:flow_direction,_source_@timestamp,_source_source_ip,_source_destination_ip,_source_source_port,symb:_source_destination_port,_source_event_duration,_source_network_bytes,_source_query,symb:_source_url_path,_source_url_port,symb:_source_http_response_status_code,symb:_source_http_request_method,symb:source_host_mapping,symb:destination_host_mapping
out,1042817255,192.168.247.13,192.168.84.133,42446.0,8080.0,189028,365587,GET /turbine/turbine.stream,>turbine>turbine.stream,8080.0,200.0,get,monitoring-service,turbine-stream
out,1042817255,192.168.247.13,192.168.84.133,42448.0,8080.0,176451,364472,GET /turbine/turbine.stream,>turbine>turbine.stream,8080.0,200.0,get,monitoring-service,turbine-stream
in,1042817255,192.168.235.192,192.168.247.13,22148.0,8080.0,221310,202033,GET /proxy.stream,>proxy.stream,31401.0,200.0,get,user,monitoring-service
out,1042817255,192.168.247.13,10.101.124.216,42448.0,8080.0,177122,364472,GET /turbine/turbine.stream,>turbine>turbine.stream,8080.0,200.0,get,monitoring-service,turbine-stream
in,1042817255,192.168.235.192,192.168.247.13,49462.0,8080.0,191548,200991,GET /proxy.stream,>proxy.stream,31401.0,200.0,get,user,monitoring-service
out,1042817256,192.168.247.13,10.101.124.216,42450.0,8080.0,10571,8979393,GET /turbine/turbine.stream,>turbine>turbine.stream,8080.0,200.0,get,monitoring-service,turbine-stream
in,1042817256,192.168.235.192,192.168.247.13,39833.0,8080.0,20380,8456787,GET /proxy.stream,>proxy.stream,31401.0,200.0,get,user,monitoring-service
in,1042817256,192.168.235.192,192.168.247.13,23498.0,8080.0,6338,8484,GET /hystrix/monitor,>hystrix>monitor,31401.0,200.0,get,user,monitoring-service
out,1042817256,192.168.247.13,192.168.84.133,42450.0,8080.0,10535,8979393,GET /turbine/turbine.stream,>turbine>turbine.stream,8080.0,200.0,get,monitoring-service,turbine-stream
in,1042818076,192.168.235.192,192.168.247.13,52130.0,8080.0,22270,8484,GET /hystrix/monitor,>hystrix>monitor,31401.0,200.0,get,user,monitoring-service
in,1042818245,192.168.235.192,192.168.247.13,14852.0,8080.0,7351,127906,GET /webjars/jquery/2.1.1/jquery.min.map,>webjars>jquery>2.1.1>jquery.min.map,31401.0,200.0,get,user,monitoring-service
out,1042821843,192.168.247.13,10.101.124.216,53008.0,8080.0,486218,561448,GET /turbine/turbine.stream,>turbine>turbine.stream,8080.0,200.0,get,monitoring-service,turbine-stream
in,1042821843,192.168.235.192,192.168.247.13,21157.0,8080.0,496908,397190,GET /proxy.stream,>proxy.stream,31401.0,200.0,get,user,monitoring-service
out,1042821843,192.168.247.13,192.168.84.133,53006.0,8080.0,479759,516546,GET /turbine/turbine.stream,>turbine>turbine.stream,8080.0,200.0,get,monitoring-service,turbine-stream
in,1042821843,192.168.235.192,192.168.247.13,48669.0,8080.0,495596,350408,GET /proxy.stream,>proxy.stream,31401.0,200.0,get,user,monitoring-service
out,1042821843,192.168.247.13,10.101.124.216,53006.0,8080.0,479807,516546,GET /turbine/turbine.stream,>turbine>turbine.stream,8080.0,200.0,get,monitoring-service,turbine-stream
out,1042821843,192.168.247.13,192.168.84.133,53008.0,8080.0,486184,561448,GET /turbine/turbine.stream,>turbine>turbine.stream,8080.0,200.0,get,monitoring-service,turbine-stream
out,1042821843,192.168.247.13,192.168.84.133,53008.0,8080.0,485313,561448,GET /turbine/turbine.stream,>turbine>turbine.stream,8080.0,200.0,get,monitoring-service,turbine-stream
out,1042821843,192.168.247.13,192.168.84.133,53006.0,8080.0,479001,516546,GET /turbine/turbine.stream,>turbine>turbine.stream,8080.0,200.0,get,monitoring-service,turbine-stream
in,1042830761,192.168.235.192,192.168.247.13,9582.0,8080.0,7193,2377,GET /hystrix/css/resets.css,>hystrix>css>resets.css,31401.0,200.0,get,user,monitoring-service
in,1042830761,192.168.235.192,192.168.247.13,53438.0,8080.0,26778,12554,GET /hystrix/components/hystrixThreadPool/hystrixThreadPool.js,>hystrix>components>hystrixThreadPool>hystrixThreadPool.js,31401.0,200.0,get,user,monitoring-service
in,1042830761,192.168.235.192,192.168.247.13,9582.0,8080.0,11453,20632,GET /hystrix/components/hystrixCommand/hystrixCommand.js,>hystrix>components>hystrixCommand>hystrixCommand.js,31401.0,200.0,get,user,monitoring-service
in,1042830761,192.168.235.192,192.168.247.13,53438.0,8080.0,7801,2570,GET /hystrix/js/jquery.tinysort.min.js,>hystrix>js>jquery.tinysort.min.js,31401.0,200.0,get,user,monitoring-service
in,1042830761,192.168.235.192,192.168.247.13,9582.0,8080.0,8028,3723,GET /hystrix/components/hystrixCommand/hystrixCommand.css,>hystrix>components>hystrixCommand>hystrixCommand.css,31401.0,200.0,get,user,monitoring-service
in,1042830761,192.168.235.192,192.168.247.13,17461.0,8080.0,36059,84975,GET /webjars/jquery/2.1.1/jquery.min.js,>webjars>jquery>2.1.1>jquery.min.js,31401.0,200.0,get,user,monitoring-service
in,1042830761,192.168.235.192,192.168.247.13,19172.0,8080.0,6393,2185,GET /hystrix/css/monitor.css,>hystrix>css>monitor.css,31401.0,200.0,get,user,monitoring-service
in,1042830761,192.168.235.192,192.168.247.13,53438.0,8080.0,6440,2088,GET /hystrix/css/global.css,>hystrix>css>global.css,31401.0,200.0,get,user,monitoring-service
in,1042830761,192.168.235.192,192.168.247.13,24177.0,8080.0,53418,3119,GET /hystrix/components/hystrixThreadPool/hystrixThreadPool.css,>hystrix>components>hystrixThreadPool>hystrixThreadPool.css,31401.0,200.0,get,user,monitoring-service
in,1042830761,192.168.235.192,192.168.247.13,53438.0,8080.0,55413,8413,GET /hystrix/monitor,>hystrix>monitor,31401.0,200.0,get,user,monitoring-service
