symb:flow_direction,_source_@timestamp,_source_source_ip,_source_destination_ip,_source_source_port,symb:_source_destination_port,_source_event_duration,_source_network_bytes,_source_query,symb:_source_url_path,_source_url_port,symb:_source_http_response_status_code,symb:_source_http_request_method,symb:source_host_mapping,symb:destination_host_mapping
out,1033130290,192.168.84.161,192.168.84.160,56182.0,8761.0,293,576,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,zuul,eureka
out,1033130300,192.168.84.161,192.168.84.160,56182.0,8761.0,328,526,PUT /eureka/apps/ZUUL/zuul-b677555-zqhcw:zuul:8080,>eureka>apps>ZUUL>zuul-b677555-zqhcw-zuul-8080,8761.0,200.0,put,zuul,eureka
out,1033130310,192.168.84.161,192.168.84.160,56182.0,8761.0,272,526,PUT /eureka/apps/ZUUL/zuul-b677555-zqhcw:zuul:8080,>eureka>apps>ZUUL>zuul-b677555-zqhcw-zuul-8080,8761.0,200.0,put,zuul,eureka
out,1033130320,192.168.84.161,192.168.84.160,56182.0,8761.0,245,576,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,zuul,eureka
out,1033130320,192.168.84.161,192.168.84.160,56182.0,8761.0,264,526,PUT /eureka/apps/ZUUL/zuul-b677555-zqhcw:zuul:8080,>eureka>apps>ZUUL>zuul-b677555-zqhcw-zuul-8080,8761.0,200.0,put,zuul,eureka
out,1033130330,192.168.84.161,192.168.84.160,56182.0,8761.0,246,526,PUT /eureka/apps/ZUUL/zuul-b677555-zqhcw:zuul:8080,>eureka>apps>ZUUL>zuul-b677555-zqhcw-zuul-8080,8761.0,200.0,put,zuul,eureka
out,1033130340,192.168.84.161,192.168.84.160,56182.0,8761.0,226,526,PUT /eureka/apps/ZUUL/zuul-b677555-zqhcw:zuul:8080,>eureka>apps>ZUUL>zuul-b677555-zqhcw-zuul-8080,8761.0,200.0,put,zuul,eureka
out,1033130350,192.168.84.161,192.168.84.160,56182.0,8761.0,286,526,PUT /eureka/apps/ZUUL/zuul-b677555-zqhcw:zuul:8080,>eureka>apps>ZUUL>zuul-b677555-zqhcw-zuul-8080,8761.0,200.0,put,zuul,eureka
out,1033130350,192.168.84.161,192.168.84.160,56182.0,8761.0,253,576,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,zuul,eureka
out,1033130360,192.168.84.161,192.168.84.160,56182.0,8761.0,433,526,PUT /eureka/apps/ZUUL/zuul-b677555-zqhcw:zuul:8080,>eureka>apps>ZUUL>zuul-b677555-zqhcw-zuul-8080,8761.0,200.0,put,zuul,eureka
out,1033130370,192.168.84.161,192.168.84.160,56182.0,8761.0,359,526,PUT /eureka/apps/ZUUL/zuul-b677555-zqhcw:zuul:8080,>eureka>apps>ZUUL>zuul-b677555-zqhcw-zuul-8080,8761.0,200.0,put,zuul,eureka
out,1033130380,192.168.84.161,192.168.84.160,56182.0,8761.0,372,576,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,zuul,eureka
out,1033130380,192.168.84.161,192.168.84.160,56182.0,8761.0,344,526,PUT /eureka/apps/ZUUL/zuul-b677555-zqhcw:zuul:8080,>eureka>apps>ZUUL>zuul-b677555-zqhcw-zuul-8080,8761.0,200.0,put,zuul,eureka
out,1033130390,192.168.84.161,192.168.84.160,56182.0,8761.0,351,526,PUT /eureka/apps/ZUUL/zuul-b677555-zqhcw:zuul:8080,>eureka>apps>ZUUL>zuul-b677555-zqhcw-zuul-8080,8761.0,200.0,put,zuul,eureka
out,1033130400,192.168.84.161,192.168.84.160,56182.0,8761.0,486,526,PUT /eureka/apps/ZUUL/zuul-b677555-zqhcw:zuul:8080,>eureka>apps>ZUUL>zuul-b677555-zqhcw-zuul-8080,8761.0,200.0,put,zuul,eureka
out,1033130410,192.168.84.161,192.168.84.160,56182.0,8761.0,335,576,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,zuul,eureka
out,1033130410,192.168.84.161,192.168.84.160,56182.0,8761.0,401,526,PUT /eureka/apps/ZUUL/zuul-b677555-zqhcw:zuul:8080,>eureka>apps>ZUUL>zuul-b677555-zqhcw-zuul-8080,8761.0,200.0,put,zuul,eureka
in,1033130415,192.168.235.192,192.168.84.161,35782.0,8080.0,4496,1088,GET /catalog/searchForm.html,>catalog>searchForm.html,31101.0,200.0,get,user,zuul
out,1033130415,192.168.84.161,192.168.84.159,54242.0,8080.0,1965,1252,GET /searchForm.html,>searchForm.html,8080.0,200.0,get,zuul,catalog
out,1033130419,192.168.84.161,192.168.84.159,54242.0,8080.0,5596,2861,GET /searchByName.html,>searchByName.html,8080.0,200.0,get,zuul,catalog
in,1033130419,192.168.235.192,192.168.84.161,35782.0,8080.0,9740,2697,GET /catalog/searchByName.html,>catalog>searchByName.html,31101.0,200.0,get,user,zuul
out,1033130420,192.168.84.161,192.168.84.160,56182.0,8761.0,308,526,PUT /eureka/apps/ZUUL/zuul-b677555-zqhcw:zuul:8080,>eureka>apps>ZUUL>zuul-b677555-zqhcw-zuul-8080,8761.0,200.0,put,zuul,eureka
out,1033130430,192.168.84.161,192.168.84.160,56182.0,8761.0,1169,526,PUT /eureka/apps/ZUUL/zuul-b677555-zqhcw:zuul:8080,>eureka>apps>ZUUL>zuul-b677555-zqhcw-zuul-8080,8761.0,200.0,put,zuul,eureka
out,1033130440,192.168.84.161,192.168.84.160,56182.0,8761.0,342,526,PUT /eureka/apps/ZUUL/zuul-b677555-zqhcw:zuul:8080,>eureka>apps>ZUUL>zuul-b677555-zqhcw-zuul-8080,8761.0,200.0,put,zuul,eureka
out,1033130440,192.168.84.161,192.168.84.160,56182.0,8761.0,300,576,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,zuul,eureka
out,1033130450,192.168.84.161,192.168.84.160,56182.0,8761.0,327,526,PUT /eureka/apps/ZUUL/zuul-b677555-zqhcw:zuul:8080,>eureka>apps>ZUUL>zuul-b677555-zqhcw-zuul-8080,8761.0,200.0,put,zuul,eureka
out,1033130460,192.168.84.161,192.168.84.160,56182.0,8761.0,335,526,PUT /eureka/apps/ZUUL/zuul-b677555-zqhcw:zuul:8080,>eureka>apps>ZUUL>zuul-b677555-zqhcw-zuul-8080,8761.0,200.0,put,zuul,eureka
out,1033130461,192.168.84.161,192.168.84.156,57940.0,8080.0,7855,3961,GET /list.html,>list.html,8080.0,200.0,get,zuul,customer
in,1033130461,192.168.235.192,192.168.84.161,35782.0,8080.0,11755,3797,GET /customer/list.html,>customer>list.html,31101.0,200.0,get,user,zuul
out,1033130467,192.168.84.161,192.168.84.156,57940.0,8080.0,7867,2731,GET /7.html,>7.html,8080.0,200.0,get,zuul,customer
in,1033130467,192.168.235.192,192.168.84.161,35782.0,8080.0,11672,2567,GET /customer/7.html,>customer>7.html,31101.0,200.0,get,user,zuul
out,1033130470,192.168.84.161,192.168.84.160,56182.0,8761.0,529,576,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,zuul,eureka
out,1033130470,192.168.84.161,192.168.84.160,56182.0,8761.0,363,526,PUT /eureka/apps/ZUUL/zuul-b677555-zqhcw:zuul:8080,>eureka>apps>ZUUL>zuul-b677555-zqhcw-zuul-8080,8761.0,200.0,put,zuul,eureka
in,1033130471,192.168.235.192,192.168.84.161,35782.0,8080.0,122680,2630,GET /order/,>order>,31101.0,200.0,get,user,zuul
out,1033130471,192.168.84.161,192.168.84.158,50450.0,8080.0,120317,2794,GET /,>,8080.0,200.0,get,zuul,order
out,1033130473,192.168.84.161,192.168.84.158,50450.0,8080.0,72244,2208,GET /1,>1,8080.0,200.0,get,zuul,order
in,1033130473,192.168.235.192,192.168.84.161,35782.0,8080.0,74550,2044,GET /order/1,>order>1,31101.0,200.0,get,user,zuul
out,1033130476,192.168.84.161,192.168.84.158,50450.0,8080.0,105159,2217,GET /5,>5,8080.0,200.0,get,zuul,order
in,1033130476,192.168.235.192,192.168.84.161,35782.0,8080.0,108707,2053,GET /order/5,>order>5,31101.0,200.0,get,user,zuul
out,1033130479,192.168.84.161,192.168.84.156,57940.0,8080.0,6759,3961,GET /list.html,>list.html,8080.0,200.0,get,zuul,customer
in,1033130479,192.168.235.192,192.168.84.161,35782.0,8080.0,10826,3797,GET /customer/list.html,>customer>list.html,31101.0,200.0,get,user,zuul
out,1033130480,192.168.84.161,192.168.84.160,56182.0,8761.0,342,526,PUT /eureka/apps/ZUUL/zuul-b677555-zqhcw:zuul:8080,>eureka>apps>ZUUL>zuul-b677555-zqhcw-zuul-8080,8761.0,200.0,put,zuul,eureka
out,1033130490,192.168.84.161,192.168.84.158,50450.0,8080.0,105132,2794,GET /,>,8080.0,200.0,get,zuul,order
out,1033130490,192.168.84.161,192.168.84.160,56182.0,8761.0,470,526,PUT /eureka/apps/ZUUL/zuul-b677555-zqhcw:zuul:8080,>eureka>apps>ZUUL>zuul-b677555-zqhcw-zuul-8080,8761.0,200.0,put,zuul,eureka
in,1033130490,192.168.235.192,192.168.84.161,35782.0,8080.0,110775,2630,GET /order/,>order>,31101.0,200.0,get,user,zuul
out,1033130492,192.168.84.161,192.168.84.158,50450.0,8080.0,69249,2208,GET /3,>3,8080.0,200.0,get,zuul,order
in,1033130492,192.168.235.192,192.168.84.161,35782.0,8080.0,71204,2044,GET /order/3,>order>3,31101.0,200.0,get,user,zuul
out,1033130495,192.168.84.161,192.168.84.158,50450.0,8080.0,32171,2586,GET /form.html,>form.html,8080.0,200.0,get,zuul,order
in,1033130495,192.168.235.192,192.168.84.161,35782.0,8080.0,35625,2422,GET /order/form.html,>order>form.html,31101.0,200.0,get,user,zuul
out,1033130500,192.168.84.161,192.168.84.160,56182.0,8761.0,326,576,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,zuul,eureka
out,1033130500,192.168.84.161,192.168.84.160,56182.0,8761.0,354,526,PUT /eureka/apps/ZUUL/zuul-b677555-zqhcw:zuul:8080,>eureka>apps>ZUUL>zuul-b677555-zqhcw-zuul-8080,8761.0,200.0,put,zuul,eureka
in,1033130501,192.168.235.192,192.168.84.161,35782.0,8080.0,57769,3231,POST /order/line,>order>line,31101.0,200.0,post,user,zuul
out,1033130501,192.168.84.161,192.168.84.158,50450.0,8080.0,53592,3390,POST /line,>line,8080.0,200.0,post,zuul,order
out,1033130507,192.168.84.161,192.168.84.158,50450.0,8080.0,45610,1845,POST /,>,8080.0,200.0,post,zuul,order
in,1033130507,192.168.235.192,192.168.84.161,35782.0,8080.0,49901,1686,POST /order/,>order>,31101.0,200.0,post,user,zuul
out,1033130510,192.168.84.161,192.168.84.160,56182.0,8761.0,276,526,PUT /eureka/apps/ZUUL/zuul-b677555-zqhcw:zuul:8080,>eureka>apps>ZUUL>zuul-b677555-zqhcw-zuul-8080,8761.0,200.0,put,zuul,eureka
out,1033130520,192.168.84.161,192.168.84.160,56182.0,8761.0,390,526,PUT /eureka/apps/ZUUL/zuul-b677555-zqhcw:zuul:8080,>eureka>apps>ZUUL>zuul-b677555-zqhcw-zuul-8080,8761.0,200.0,put,zuul,eureka
out,1033130530,192.168.84.161,192.168.84.160,42654.0,8761.0,481,526,PUT /eureka/apps/ZUUL/zuul-b677555-zqhcw:zuul:8080,>eureka>apps>ZUUL>zuul-b677555-zqhcw-zuul-8080,8761.0,200.0,put,zuul,eureka
